experiment,experiment_id,run_id,scenario_id,variant,run_index,claim_id,claim_type,claim_text,auto_support_status,evidence_count,evidence
hybrid,exp-6db1e87daed5,run-7b99d0427d80f3c7,SC-C-02,no_context,0,claim-da116e4664dfbb48,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['sql'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7b99d0427d80f3c7,SC-C-02,no_context,0,claim-dc6c121148771259,ranking_reason,Matches your target role (business analyst).,supported,4,"profile:target_roles=Business Analyst (confirmed, conf 0.95) | dialogue:target_roles=Business Analyst (confirmed, conf 0.98) | job_posting:role_family=business analyst (confirmed, conf 1.0) | job_posting:title=Junior Business Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7b99d0427d80f3c7,SC-C-02,no_context,0,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7b99d0427d80f3c7,SC-C-02,no_context,0,claim-ec1e9957d88aea7e,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['sql'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7b99d0427d80f3c7,SC-C-02,no_context,0,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,2,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7b99d0427d80f3c7,SC-C-02,no_context,0,claim-fcce8c2df25b909b,candidate_preference,You indicated target roles: ['business analyst'],supported,2,"profile:target_roles=Business Analyst (confirmed, conf 0.95) | dialogue:target_roles=Business Analyst (confirmed, conf 0.98)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-2be768189fdf6498,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-2e2299045fa7ddb3,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-30f2b75b70add393,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-39473ea2ca61fe49,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-6536571af47d329f,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.98) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-69d701708e69fd48,skill_gap,"Gap: the role requires communication, which is not in your listed skills.",supported,1,"job_posting:required_skills=['excel', 'communication'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-714e03bb3cec9b87,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-7803ebeefceccf40,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.98) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-9366932dfd4e007f,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-a0402763c5848368,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-afe921d2dea545a4,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.98) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-bd8e4d225989b926,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.98) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-c101a018bf9cecfc,ranking_reason,Matches your target role (business analyst).,supported,3,"dialogue:target_roles=business analyst (confirmed, conf 0.85) | job_posting:role_family=business analyst (confirmed, conf 1.0) | job_posting:title=Entry Business Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-c1bec18aa27f79ba,ranking_reason,Covers required skills (2/2).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-d2f05a7f92b3c300,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.98) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-da116e4664dfbb48,ranking_reason,Covers preferred skills (1/1).,supported,4,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | profile:skills=Excel (confirmed, conf 0.95) | job_posting:preferred_skills=['sql'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,2,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.98)"
hybrid,exp-6db1e87daed5,run-7bdb2baccffc0ef9,SC-D-07,no_context,1,claim-fcce8c2df25b909b,candidate_preference,You indicated target roles: ['business analyst'],supported,1,"dialogue:target_roles=business analyst (confirmed, conf 0.85)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-15ec35b6385e963c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-1bde49630ea3e085,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-31c4033d744187e3,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-53a8e419107df166,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-6536571af47d329f,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-67e1a8389ac1368d,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-7803ebeefceccf40,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-888dd8e65ebd1e0c,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-9d3cf96ca03eee1d,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-ade92744e703095c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-b7ff2fb4dcd929f3,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-bdd71b4be152e236,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-c2d68998cb2480b0,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,2,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-df8d48ae841bd6c9,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-e485ef6ec3f47495,candidate_preference,You indicated salary min: 50000.0,supported,1,"dialogue:salary_min={'min_salary': 50000.0, 'max_salary': 50000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-ea7bad6ea315b12d,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=data analyst (confirmed, conf 0.99) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7be8a6355259a877,SC-H-01,no_context,0,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,1,"dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-15ec35b6385e963c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-26b121ce1a076eb9,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=1.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-2c8b41a54a0fe323,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Intern Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-32707df50775b05b,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-39473ea2ca61fe49,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=7000.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-53a8e419107df166,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-55bbdd72e15ddbd2,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.99) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-63769fa40bf6f326,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=1350.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-6835dd660940a973,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-7803ebeefceccf40,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-83175074efc3ac0c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-8722749428a58b51,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Intern Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-888dd8e65ebd1e0c,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-a2629b870c884acf,ranking_reason,Covers preferred skills (1/1).,supported,3,"profile:skills=Python (confirmed, conf 0.95) | profile:skills=SQL (confirmed, conf 0.95) | job_posting:preferred_skills=['python'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-addeb18eef12d66f,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-afe921d2dea545a4,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,4,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-b7ff2fb4dcd929f3,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Entry Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-b8b94ef16903cd53,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=1.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-b9d94b94e9e97f3b,ranking_reason,Salary meets your stated minimum.,supported,3,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99) | dialogue:salary_currency=MYR (confirmed, conf 0.99) | job_posting:salary_min=1350.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-bee3b25a4888ad75,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=1.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-c2d68998cb2480b0,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-c4877a5cc7a9f05f,ranking_reason,Matches your target role (data analyst).,supported,4,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-d101143515cd53aa,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.99) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-d2d73c1e6b916eb2,ranking_reason,"Work mode is hybrid, matching your preference.",supported,2,"dialogue:work_modes=hybrid (confirmed, conf 0.99) | job_posting:work_mode=hybrid (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-db58e68a276f73f2,candidate_preference,You indicated target roles: ['data analyst'],supported,2,"profile:target_roles=Data Analyst (confirmed, conf 0.95) | dialogue:target_roles=Data Analyst (confirmed, conf 0.98)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-e101664b3ad6aaa0,candidate_preference,You indicated salary min: 4000.0,supported,1,"dialogue:salary_min={'min_salary': 4000.0, 'max_salary': 4000.0, 'currency': None, 'period': 'unknown'} (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7c22bffc2124024d,SC-A-01,full,2,claim-f823f2e2786f5df2,candidate_preference,You indicated preferred locations: ['Kuala Lumpur'],supported,2,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | dialogue:preferred_locations=Kuala Lumpur (confirmed, conf 0.99)"
hybrid,exp-6db1e87daed5,run-7d658363e9da09d7,SC-B-03,no_context,1,claim-105f843f29d4e4ae,ranking_reason,Matches your target role (data analyst).,supported,3,"dialogue:target_roles=Data Analyst (confirmed, conf 0.98) | job_posting:role_family=data analyst (confirmed, conf 1.0) | job_posting:title=Mid Data Analyst (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7d658363e9da09d7,SC-B-03,no_context,1,claim-15ec35b6385e963c,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7d658363e9da09d7,SC-B-03,no_context,1,claim-1f5aa82c73817981,ranking_reason,"Located in Kuala Lumpur, matching your preference.",supported,3,"profile:preferred_locations=Kuala Lumpur (confirmed, conf 0.95) | job_posting:city=Kuala Lumpur (confirmed, conf 1.0) | job_posting:country=Malaysia (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7d658363e9da09d7,SC-B-03,no_context,1,claim-3a8b221068c36cf7,skill_gap,"Gap: the role requires excel, which is not in your listed skills.",supported,1,"job_posting:required_skills=['sql', 'excel'] (confirmed, conf 1.0)"
hybrid,exp-6db1e87daed5,run-7d658363e9da09d7,SC-B-03,no_context,1,claim-53a8e419107df166,ranking_reason,Your experience fits the role's range.,supported,3,"profile:years_experience=2.0 (confirmed, conf 0.95) | job_posting:min_years_experience=0.0 (confirmed, conf 1.0) | job_posting:max_years_experience=2.0 (confirmed, conf 1.0)"
