experiment_variant,scenario_id,run_index,run_id,success,response_type,no_match,returned,eligible,claims,dropped_claims,response_turns,session_count,candidate_state_version,termination_reason,total_latency_ms,run_dir
no_context,SC-B-02,0,run-19e85289010d4ab5,True,recommendation,False,5,50,22,0,2,1,1,recommendation,5837.665,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-02\0
no_context,SC-B-02,1,run-9903145e09ec0cc2,True,recommendation,False,5,50,22,0,2,1,1,recommendation,6675.782,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-02\1
no_context,SC-B-02,2,run-ffd807ddfa43b780,True,recommendation,False,5,50,22,0,2,1,1,recommendation,5231.133,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-02\2
no_context,SC-B-03,0,run-64568f23ab90d22e,True,recommendation,False,5,50,20,0,2,1,1,recommendation,6718.644,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-03\0
no_context,SC-B-03,1,run-7d658363e9da09d7,True,recommendation,False,5,50,20,0,2,1,1,recommendation,5967.696,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-03\1
no_context,SC-B-03,2,run-0e4641b47d1a70a7,True,recommendation,False,5,50,20,0,2,1,1,recommendation,12115.592,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-03\2
no_context,SC-B-04,0,run-576eba4297aadca1,True,recommendation,False,5,50,32,0,2,1,1,recommendation,10489.152,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-04\0
no_context,SC-B-04,1,run-b4d0fd8f4f73f0fa,True,recommendation,False,5,50,32,0,2,1,1,recommendation,10859.059,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-04\1
no_context,SC-B-04,2,run-790b782a0efc805b,True,recommendation,False,5,50,32,0,2,1,1,recommendation,13454.198,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-04\2
no_context,SC-B-05,0,run-8f6a9444b69a8559,True,recommendation,False,5,50,19,0,2,1,1,recommendation,16363.657,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-05\0
no_context,SC-B-05,1,run-97634b14947be117,True,recommendation,False,5,50,19,0,2,1,1,recommendation,15105.138,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-05\1
no_context,SC-B-05,2,run-c841d4693bdf327a,True,recommendation,False,5,50,19,0,2,1,1,recommendation,9562.208,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-B-05\2
no_context,SC-C-01,0,run-27f203f3920ca905,True,recommendation,False,5,50,28,0,1,1,1,recommendation,18070.811,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-01\0
no_context,SC-C-01,1,run-85e1a0997dc4a927,True,recommendation,False,5,50,28,0,1,1,1,recommendation,6821.21,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-01\1
no_context,SC-C-01,2,run-adc690287277fe35,True,recommendation,False,5,50,28,0,1,1,1,recommendation,7059.25,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-01\2
no_context,SC-C-02,0,run-7b99d0427d80f3c7,True,recommendation,False,5,50,29,0,1,1,1,recommendation,8189.38,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-02\0
no_context,SC-C-02,1,run-807a164b8b64e0b2,True,recommendation,False,5,50,29,0,1,1,1,recommendation,8640.131,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-02\1
no_context,SC-C-02,2,run-d637762681db3135,True,recommendation,False,5,50,29,0,1,1,1,recommendation,10287.338,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-02\2
no_context,SC-C-03,0,run-927dce688634cc4c,True,recommendation,False,5,50,26,0,1,1,1,recommendation,7206.347,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-03\0
no_context,SC-C-03,1,run-1d9daa8cff875bdf,True,recommendation,False,5,50,26,0,1,1,1,recommendation,8825.13,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-03\1
no_context,SC-C-03,2,run-d54d1a1f2a0d889e,True,recommendation,False,5,50,26,0,1,1,1,recommendation,8498.002,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-03\2
no_context,SC-C-04,0,run-4103b7acfa444be2,True,recommendation,False,5,50,25,0,1,1,1,recommendation,6836.001,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-04\0
no_context,SC-C-04,1,run-38407e8fd5d58ea8,True,recommendation,False,5,50,25,0,1,1,1,recommendation,8687.277,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-04\1
no_context,SC-C-04,2,run-0c574171279e0b21,True,recommendation,False,5,50,25,0,1,1,1,recommendation,7743.775,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-04\2
no_context,SC-C-05,0,run-f3480731a7b0bf5e,True,recommendation,False,5,50,23,0,1,1,1,recommendation,8066.155,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-05\0
no_context,SC-C-05,1,run-4c8c4f54cdee78f0,True,recommendation,False,5,50,23,0,1,1,1,recommendation,9246.224,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-05\1
no_context,SC-C-05,2,run-9eb0ecfe33bd8645,True,recommendation,False,5,50,23,0,1,1,1,recommendation,9210.432,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-C-05\2
no_context,SC-D-01,0,run-a1e0d02274a30326,True,recommendation,False,5,50,26,0,2,1,1,recommendation,6554.552,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-01\0
no_context,SC-D-01,1,run-f05656f35ccd82e1,True,recommendation,False,5,50,26,0,2,1,1,recommendation,6407.251,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-01\1
no_context,SC-D-01,2,run-3d08f5908ef7f8e6,True,recommendation,False,5,50,26,0,2,1,1,recommendation,6677.995,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-01\2
no_context,SC-D-02,0,run-647997cb6bcebc92,True,recommendation,False,5,50,28,0,2,1,1,recommendation,8140.179,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-02\0
no_context,SC-D-02,1,run-bb8647057665003e,True,recommendation,False,5,50,28,0,2,1,1,recommendation,7413.954,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-02\1
no_context,SC-D-02,2,run-31054ffe055ffa5d,True,recommendation,False,5,50,28,0,2,1,1,recommendation,8583.652,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-02\2
no_context,SC-D-03,0,run-741ea9691600278c,True,recommendation,False,5,50,25,0,2,1,1,recommendation,5965.808,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-03\0
no_context,SC-D-03,1,run-6f7c58b684596c3e,True,recommendation,False,5,50,25,0,2,1,1,recommendation,6890.765,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-03\1
no_context,SC-D-03,2,run-f45f941fb1137df0,True,recommendation,False,5,50,25,0,2,1,1,recommendation,6591.029,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-03\2
no_context,SC-D-04,0,run-77ddf3c958d2aa56,True,recommendation,False,5,50,28,0,2,1,1,recommendation,7173.643,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-04\0
no_context,SC-D-04,1,run-aca1d5264da1e67f,True,recommendation,False,5,50,28,0,2,1,1,recommendation,7770.967,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-04\1
no_context,SC-D-04,2,run-662ec8fda6b649e3,True,recommendation,False,5,50,28,0,2,1,1,recommendation,6992.983,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-04\2
no_context,SC-D-05,0,run-101d4d51b950cb00,True,recommendation,False,5,50,21,0,2,1,1,recommendation,6308.497,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-05\0
no_context,SC-D-05,1,run-5e0fda457f43ce05,True,recommendation,False,5,50,21,0,2,1,1,recommendation,6130.816,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-05\1
no_context,SC-D-05,2,run-e3a889d0b746ca7f,True,recommendation,False,5,50,21,0,2,1,1,recommendation,7274.397,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-05\2
no_context,SC-E-01,0,run-d9bfb8e0a61c4b56,True,recommendation,False,5,50,26,0,1,1,1,recommendation,8982.33,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-01\0
no_context,SC-E-01,1,run-74120c0ab9f10b6f,True,recommendation,False,5,50,26,0,1,1,1,recommendation,8750.918,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-01\1
no_context,SC-E-01,2,run-6a44fb43b73e4a87,True,recommendation,False,5,50,26,0,1,1,1,recommendation,7473.541,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-01\2
no_context,SC-E-02,0,run-237e55c0768d5a8b,True,recommendation,False,5,50,25,0,1,1,1,recommendation,42392.755,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-02\0
no_context,SC-E-02,1,run-8c54d132417849e9,True,recommendation,False,5,50,25,0,1,1,1,recommendation,8844.063,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-02\1
no_context,SC-E-02,2,run-b91aafb96ae84ec5,True,recommendation,False,5,50,25,0,1,1,1,recommendation,10302.882,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-02\2
no_context,SC-E-03,0,run-09c59899eaf69f22,True,recommendation,False,5,50,27,0,1,1,1,recommendation,7746.073,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-03\0
no_context,SC-E-03,1,run-66ea3a4da78cad2f,True,recommendation,False,5,50,27,0,1,1,1,recommendation,13187.916,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-03\1
no_context,SC-E-03,2,run-10f907cf4f1cfe8e,True,recommendation,False,5,50,27,0,1,1,1,recommendation,10728.472,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-03\2
no_context,SC-E-04,0,run-42d3967579760592,True,recommendation,False,5,50,23,0,1,1,1,recommendation,9444.562,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-04\0
no_context,SC-E-04,1,run-5735fc97f8b95668,True,recommendation,False,5,50,23,0,1,1,1,recommendation,8072.284,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-04\1
no_context,SC-E-04,2,run-948e5df12c08a7e9,True,recommendation,False,5,50,23,0,1,1,1,recommendation,15225.481,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-04\2
no_context,SC-E-05,0,run-0727471ce348373e,True,recommendation,False,5,50,26,0,1,1,1,recommendation,8624.375,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-05\0
no_context,SC-E-05,1,run-fa699c5c7425d421,True,recommendation,False,5,50,26,0,1,1,1,recommendation,9393.527,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-05\1
no_context,SC-E-05,2,run-31d170f8fe4fe24a,True,recommendation,False,5,50,26,0,1,1,1,recommendation,7699.32,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-E-05\2
no_context,SC-F-01,0,run-bd4bc8a8b68118ea,True,recommendation,False,5,50,23,0,1,1,1,recommendation,6907.337,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-01\0
no_context,SC-F-01,1,run-e9253ebc2174e268,True,recommendation,False,5,50,23,0,1,1,1,recommendation,6383.411,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-01\1
no_context,SC-F-01,2,run-ee79c59b2c920a9b,True,recommendation,False,5,50,23,0,1,1,1,recommendation,8062.808,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-01\2
no_context,SC-F-02,0,run-4c3673f06e390d02,True,recommendation,False,5,50,23,0,1,1,1,recommendation,6564.44,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-02\0
no_context,SC-F-02,1,run-ad5e43dca40fd0a0,True,recommendation,False,5,50,23,0,1,1,1,recommendation,9489.659,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-02\1
no_context,SC-F-02,2,run-f7710f709537d4a7,True,recommendation,False,5,50,23,0,1,1,1,recommendation,6472.232,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-02\2
no_context,SC-F-03,0,run-a39484c63bc03493,True,recommendation,False,5,50,22,0,1,1,1,recommendation,7071.694,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-03\0
no_context,SC-F-03,1,run-710b5314b76c5492,True,recommendation,False,5,50,23,0,1,1,1,recommendation,21052.123,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-03\1
no_context,SC-F-03,2,run-14ddf728d1ef8433,True,recommendation,False,5,50,22,0,1,1,1,recommendation,6938.176,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-03\2
no_context,SC-F-04,0,run-5daba52392dd79f2,True,recommendation,False,5,50,20,0,1,1,1,recommendation,6763.34,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-04\0
no_context,SC-F-04,1,run-13a66a00b2529a2b,True,recommendation,False,5,50,20,0,1,1,1,recommendation,6384.099,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-04\1
no_context,SC-F-04,2,run-455d6d9b7cdfc36c,True,recommendation,False,5,50,20,0,1,1,1,recommendation,6763.567,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-F-04\2
no_context,SC-G-01,0,run-d47e3620f24cebd5,True,recommendation,False,5,50,29,0,1,1,1,recommendation,7699.133,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-G-01\0
no_context,SC-G-01,1,run-d43881e405cafa89,True,recommendation,False,5,50,29,0,1,1,1,recommendation,7041.614,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-G-01\1
no_context,SC-G-01,2,run-dcac9acaec095fd9,True,recommendation,False,5,50,29,0,1,1,1,recommendation,7219.892,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-G-01\2
no_context,SC-G-02,0,run-b2030a4e5da42d12,True,recommendation,False,5,50,17,0,1,1,1,recommendation,6444.903,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-G-02\0
no_context,SC-G-02,1,run-91893cdc76974805,True,recommendation,False,5,50,17,0,1,1,1,recommendation,6501.598,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-G-02\1
no_context,SC-G-02,2,run-fbc6b71c5913ecec,True,recommendation,False,5,50,17,0,1,1,1,recommendation,7091.397,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-G-02\2
no_context,SC-H-01,0,run-7be8a6355259a877,True,recommendation,False,5,50,21,0,1,1,1,recommendation,7533.791,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-01\0
no_context,SC-H-01,1,run-76c0a292aaa88d5e,True,recommendation,False,5,50,21,0,1,1,1,recommendation,7344.166,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-01\1
no_context,SC-H-01,2,run-8b5ec2a45fab6dbb,True,recommendation,False,5,50,21,0,1,1,1,recommendation,8274.154,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-01\2
no_context,SC-H-02,0,run-d827e9e3abbcf002,True,recommendation,False,5,50,22,0,1,1,1,recommendation,8650.765,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-02\0
no_context,SC-H-02,1,run-e5b9f669e443dfb1,True,recommendation,False,5,50,22,0,1,1,1,recommendation,8312.592,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-02\1
no_context,SC-H-02,2,run-e73c9b09df791af1,True,recommendation,False,5,50,22,0,1,1,1,recommendation,8215.379,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-02\2
no_context,SC-H-03,0,run-85b229814053c454,True,recommendation,False,5,50,18,0,1,1,1,recommendation,9277.615,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-03\0
no_context,SC-H-03,1,run-a041bc7320df3df2,True,recommendation,False,5,50,18,0,1,1,1,recommendation,9042.177,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-03\1
no_context,SC-H-03,2,run-5fbcbdfe42b0a584,True,recommendation,False,5,50,18,0,1,1,1,recommendation,8368.16,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-H-03\2
no_context,SC-D-06,0,run-9fec377e7851774d,True,recommendation,False,5,50,28,0,2,1,1,recommendation,7498.865,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-06\0
no_context,SC-D-06,1,run-6c42b4042cdcf07c,True,recommendation,False,5,50,28,0,2,1,1,recommendation,9085.781,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-06\1
no_context,SC-D-06,2,run-96d8f629a54e5123,True,recommendation,False,5,50,28,0,2,1,1,recommendation,16288.758,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-06\2
no_context,SC-D-07,0,run-2140827097ce5402,True,recommendation,False,5,50,21,0,2,1,1,recommendation,7801.965,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-07\0
no_context,SC-D-07,1,run-7bdb2baccffc0ef9,True,recommendation,False,5,50,21,0,2,1,1,recommendation,7615.719,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-07\1
no_context,SC-D-07,2,run-30cc893b8dde8775,True,recommendation,False,5,50,21,0,2,1,1,recommendation,6463.376,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-07\2
no_context,SC-D-08,0,run-3221604e430796d2,True,recommendation,False,5,50,28,0,2,1,1,recommendation,7580.172,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-08\0
no_context,SC-D-08,1,run-04ea72386f54481b,True,recommendation,False,5,50,28,0,2,1,1,recommendation,12972.806,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-08\1
no_context,SC-D-08,2,run-57af547938d6c115,True,recommendation,False,5,50,28,0,2,1,1,recommendation,8961.672,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-08\2
no_context,SC-D-09,0,run-81e827df6077a4f7,True,recommendation,False,5,50,23,0,2,1,1,recommendation,14085.205,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-09\0
no_context,SC-D-09,1,run-fd8e23dbad90ba57,True,recommendation,False,5,50,23,0,2,1,1,recommendation,8745.38,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-09\1
no_context,SC-D-09,2,run-7a2d12e00365bda7,True,recommendation,False,5,50,23,0,2,1,1,recommendation,6826.002,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-09\2
no_context,SC-D-10,0,run-28f3accf3c0a30b4,True,recommendation,False,5,50,23,0,2,1,1,recommendation,10641.474,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-10\0
no_context,SC-D-10,1,run-df888e709b963c8c,True,recommendation,False,5,50,23,0,2,1,1,recommendation,7320.016,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-10\1
no_context,SC-D-10,2,run-c5759966567fb7de,True,recommendation,False,5,50,23,0,2,1,1,recommendation,8107.41,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-10\2
no_context,SC-D-11,0,run-b50e8ab9ef9f8de4,True,recommendation,False,5,50,26,0,3,1,1,recommendation,7000.122,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-11\0
no_context,SC-D-11,1,run-218de8477385005d,True,recommendation,False,5,50,26,0,3,1,1,recommendation,6804.356,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-11\1
no_context,SC-D-11,2,run-528a0e82e8190598,True,recommendation,False,5,50,26,0,3,1,1,recommendation,7372.342,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-11\2
no_context,SC-D-12,0,run-c1d0986e5a359988,True,recommendation,False,5,50,28,0,3,1,1,recommendation,7094.222,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-12\0
no_context,SC-D-12,1,run-787b38dfc799d7dc,True,recommendation,False,5,50,28,0,3,1,1,recommendation,7490.653,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-12\1
no_context,SC-D-12,2,run-1256be8ee54c27b8,True,recommendation,False,5,50,28,0,3,1,1,recommendation,6837.821,evaluation\outputs_hybrid\_runs\exp-6db1e87daed5\no_context\SC-D-12\2
